"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000008600191,"","Hjerm St.",,"56.438739000000","8.639859000000",0,,0,""
000008602519,"","St. Merløse St.",,"55.544984000000","11.711392000000",0,,0,""
000008602517,"","Stenlille St.",,"55.539047000000","11.591206000000",0,,0,""
000008602515,"","Skellebjerg St.",,"55.537971000000","11.448667000000",0,,0,""
000008602513,"","Ruds Vedby St.",,"55.539901000000","11.374857000000",0,,0,""
000851100100,"","Aalborg St. (Område C / Regionalbus)",,"57.041293000000","9.918085000000",0,,0,""
000008600816,"","Vordingborg St.",,"55.012584000000","11.900147000000",0,,0,""
000008600814,"","Lundby St.",,"55.110590000000","11.869264000000",0,,0,""
000008600810,"","Næstved St.",,"55.231244000000","11.767053000000",0,,0,""
000008600048,"","Hinnerup St.",,"56.263085000000","10.060070000000",0,,0,""
000008600047,"","Hadsten St.",,"56.327500000000","10.047235000000",0,,0,""
000008600044,"","Langå St.",,"56.386395000000","9.896148000000",0,,0,""
000008600040,"","Randers St.",,"56.461856000000","10.022010000000",0,,0,""
000008601027,"","Klippinge St.",,"55.346151000000","12.325622000000",0,,0,""
000008601025,"","Karise St.",,"55.306922000000","12.195734000000",0,,0,""
000008600404,"","Thisted St.",,"56.952888000000","8.688053000000",0,,0,""
000008600403,"","Sjørring St.",,"56.951591000000","8.587598000000",0,,0,""
000008600400,"","Hørdum St.",,"56.850814000000","8.490691000000",0,,0,""
000008600401,"","Snedsted St.",,"56.892344000000","8.526795000000",0,,0,""
000008600739,"","Bispebjerg St.",,"55.706348000000","12.541632000000",0,,0,""
000008600736,"","Flintholm St.",,"55.685435000000","12.498660000000",0,,0,""
000008600734,"","Jyllingevej St.",,"55.690810000000","12.477206000000",0,,0,""
000008601715,"","Hanehoved St.",,"55.974935000000","12.001434000000",0,,0,""
000008601713,"","Gørløse St.",,"55.886794000000","12.202409000000",0,,0,""
000008601711,"","Grimstrup St.",,"55.915653000000","12.102034000000",0,,0,""
000008600668,"","Snekkersten St.",,"56.009237000000","12.583883000000",0,,0,""
000008600669,"","Helsingør St.",,"56.033618000000","12.614169000000",0,,0,""
000008600666,"","Humlebæk St.",,"55.963742000000","12.533408000000",0,,0,""
000008600667,"","Espergærde St.",,"55.995804000000","12.549379000000",0,,0,""
000008600664,"","Kokkedal St.",,"55.903488000000","12.502057000000",0,,0,""
000008600665,"","Nivå St.",,"55.933336000000","12.506578000000",0,,0,""
000008600662,"","Vedbæk St.",,"55.852904000000","12.563022000000",0,,0,""
000008600663,"","Rungsted Kyst St.",,"55.882227000000","12.531477000000",0,,0,""
000008600661,"","Skodsborg St.",,"55.823531000000","12.571291000000",0,,0,""
000008603547,"","Nr. Asmindrup St.",,"55.883028000000","11.606492000000",0,,0,""
000008603545,"","Nykøbing Sj St.",,"55.921504000000","11.672498000000",0,,0,""
000008603543,"","Ny Hagested St.",,"55.728790000000","11.593827000000",0,,0,""
000008600526,"","Odense Sygehus St.",,"55.381395000000","10.366690000000",0,,0,""
000008601842,"","Vellingshøj St.",,"57.480229000000","9.968796000000",0,,0,""
000008601843,"","Vidstrup St.",,"57.500961000000","9.947719000000",0,,0,""
000008603009,"","Nærum St.",,"55.813929000000","12.528317000000",0,,0,""
000008603007,"","Lyngby Lokal St.",,"55.773905000000","12.505490000000",0,,0,""
000008603003,"","Fuglevad St.",,"55.784449000000","12.497087000000",0,,0,""
000008603001,"","Brede St.",,"55.793804000000","12.500735000000",0,,0,""
000008601439,"","Vejby St.",,"56.062679000000","12.136320000000",0,,0,""
000008601437,"","Tisvildeleje St.",,"56.059238000000","12.077716000000",0,,0,""
000008601433,"","Slotspavillonen St.",,"55.941777000000","12.311236000000",0,,0,""
000008601431,"","Saltrup St.",,"56.054477000000","12.321811000000",0,,0,""
000008600318,"","Kliplev St.",,"54.935225000000","9.398477000000",0,,0,""
000008600398,"","Bedsted Thy St.",,"56.806650000000","8.407505000000",0,,0,""
000008600397,"","Hurup Thy St.",,"56.751195000000","8.417667000000",0,,0,""
000008600396,"","Ydby St.",,"56.714485000000","8.398564000000",0,,0,""
000008600395,"","Lyngs St.",,"56.664513000000","8.450591000000",0,,0,""
000008600394,"","Hvidbjerg St.",,"56.650046000000","8.526409000000",0,,0,""
000008600393,"","Uglev St.",,"56.612242000000","8.541106000000",0,,0,""
